标题,标题链接,wb_text,wb_text_链接,wb_handle
"
            飒刃edge：先前走先前看，坚强努力的活着~        ",https://weibo.com/2094379453,飒刃edge,https://weibo.com/1805524974/KbshsucVn?type=comment,赞
"
            盼辰勾pan：你的视频让人看着挺恶心的        ",https://weibo.com/3205767073,盼辰勾pan,,赞
"
            吧嗒吧嗒咚咚咚：希望小女孩能够健康快乐的成长        ",https://weibo.com/5951758361,吧嗒吧嗒咚咚咚,,赞
"
            喜欢兵道：旅游引线？理由隐现？        ",https://weibo.com/2255498453,喜欢兵道,,赞
"
            鬼啊啊啊啊啊啊啊啊啊啊啊啊啊：@Darlinnnnng        ",https://weibo.com/2609419225,鬼啊啊啊啊啊啊啊啊啊啊啊啊啊,https://weibo.com/1805524974/KbshsucVn?type=comment,1
"
            一Fen为All：祝福大爷，太励志了！        ",https://weibo.com/1136754397,一Fen为All,https://weibo.com/1805524974/KbshsucVn?type=comment,赞
"
            无梦不奇：        ",https://weibo.com/1571000687,无梦不奇,,赞
"
            小小粉pinky：这谭sir也太搞笑了十一年了，大爷好像没怎么变，这个谭sir是肉眼可见的变老啦        ",https://weibo.com/1994205121,小小粉pinky,https://weibo.com/1805524974/KbshsucVn?type=comment,赞
"
            知理欲：@苏打水味的糖        ",https://weibo.com/3265195300,知理欲,https://weibo.com/n/%E8%8B%8F%E6%89%93%E6%B0%B4%E5%91%B3%E7%9A%84%E7%B3%96?from=feed&loc=at,赞
"
            大鱼寺：谭警官，你十年前明明有点帅的，是不是现在生活条件比较好？        ",https://weibo.com/2935583563,大鱼寺,,赞
"
            水手安东尼奥：转发微博        ",https://weibo.com/fuhz,水手安东尼奥,https://vip.weibo.com/personal?from=main,赞
"
            Peagol：老人的前妻六月初五去世，现在的女儿是六月初五生日，这冥冥中的缘分啊        ",https://weibo.com/5685413514,Peagol,,1
"
            高看一线：R        ",https://weibo.com/1688094103,高看一线,,赞
"
            云澜遥：        ",https://weibo.com/3556277070,云澜遥,,赞
"
            Aric809：二仙桥大爷        ",https://weibo.com/2951852147,Aric809,,赞
"
            小满西子：我努力过，我正在努力。        ",https://weibo.com/5262072923,小满西子,,赞
"
            福瑞登zZ：结局美好😊        ",https://weibo.com/2902339305,福瑞登zZ,,赞
"
            Morty孙孙是大大大坏蛋：@Rick外公是超超超人 呜呜，正在努力，加油！        ",https://weibo.com/5705782748,Morty孙孙是大大大坏蛋,https://vip.weibo.com/personal?from=main,赞
"
            晃晃荡：@我只是又忘记密码了        ",https://weibo.com/2116029195,晃晃荡,https://weibo.com/n/%E6%88%91%E5%8F%AA%E6%98%AF%E5%8F%88%E5%BF%98%E8%AE%B0%E5%AF%86%E7%A0%81%E4%BA%86?from=feed&loc=at,赞
"
            芥子树：👏👏👏        ",https://weibo.com/unicornmj,芥子树,,赞
"
            热心网友彭于晏：@桃花换酒钱哦        ",https://weibo.com/2697568452,热心网友彭于晏,https://vip.weibo.com/personal?from=main,赞
"
            JoshuaLLLLL：感谢郑云龙的闺蜜！        ",https://weibo.com/7495852417,JoshuaLLLLL,,赞
"
            恰是无惧如风少年：今日份开心。        ",https://weibo.com/lovescott20110517,恰是无惧如风少年,,赞
"
            SamYeung64：向前看        ",https://weibo.com/1992421281,SamYeung64,,赞
"
            大侠已死：表白谭谭        ",https://weibo.com/1172152285,大侠已死,,赞
"
            dandanintheworld：视频里字幕打错名字，是余华        ",https://weibo.com/wd17,dandanintheworld,https://weibo.com/1805524974/KbshsucVn?type=comment,赞
"
            指南针MN：观音桥毕加索今不在        ",https://weibo.com/7410915664,指南针MN,,赞
"
            你要是说出去你的BOOGIE就死定了：@可能你是个傻子789        ",https://weibo.com/6514583868,你要是说出去你的BOOGIE就死定了,https://weibo.com/n/%E5%8F%AF%E8%83%BD%E4%BD%A0%E6%98%AF%E4%B8%AA%E5%82%BB%E5%AD%90789?from=feed&loc=at,赞
"
            不刮胡子就不帅：福贵大爷和谭sir都是正能量👍        ",https://weibo.com/meijibaba,不刮胡子就不帅,,赞
"
            谪羽哥哥：看到小女孩，想起了我小时候，爸爸走街串巷收废品，我放假了也一起去，坐着毛驴拉的车，也扎两个小辫子，就这样，父母供我上大学。每个认真生活艰苦奋斗的人都值得尊重，点赞！        ",https://weibo.com/5541519534,谪羽哥哥,,1
"
            又到了可以吃芒果的季节了：他女儿，六月初五，和我一天！！        ",https://weibo.com/5903995104,又到了可以吃芒果的季节了,,赞
"
            今天Motorola崛起了吗：完整版        ",https://weibo.com/yangyanjiaru,今天Motorola崛起了吗,https://verified.weibo.com/verify,赞
"
            芥末菌：这期call back太好了，看完真心感觉活着真好。如果改变不了活着的事实，我们就改变活着的态度        ",https://weibo.com/aronchou,芥末菌,,赞
"
            Discovery：发福了啊谭警官        ",https://weibo.com/1419818474,Discovery,https://verified.weibo.com/verify,赞
"
            长夜难安噢：我正在努力        ",https://weibo.com/7010468789,长夜难安噢,,赞
"
            再睡夏再睡：正能量！        ",https://weibo.com/5344373735,再睡夏再睡,,赞
"
            合法养鸡：@隧道口虫鸣野        ",https://weibo.com/2714943621,合法养鸡,https://vip.weibo.com/personal?from=main,赞
"
            冷的跳：谭sir 是不是植发了哦        ",https://weibo.com/2117766274,冷的跳,https://weibo.com/1805524974/KbshsucVn?type=comment,赞
"
            z-PP-z：大爷永远六十永远向前看        ",https://weibo.com/buglady,z-PP-z,https://weibo.com/1805524974/KbshsucVn?type=comment,赞
"
            尅己_努力版：        ",https://weibo.com/iovesheandaaron,尅己_努力版,https://weibo.com/1805524974/KbshsucVn?type=comment,赞
"
            若少爷：所以要向前看，一切都会变好        ",https://weibo.com/boqiangruo,若少爷,,赞
"
            StupidHomer：@沃森克里克本人 @LeungAyy        ",https://weibo.com/woaifenglu,StupidHomer,https://weibo.com/n/%E6%B2%83%E6%A3%AE%E5%85%8B%E9%87%8C%E5%85%8B%E6%9C%AC%E4%BA%BA?from=feed&loc=at,赞
"
            大梦一场的王二狗：Happy Ending        ",https://weibo.com/1842439717,大梦一场的王二狗,,赞
"
            刺客伍六二：谭sir，看到您心里就舒坦        ",https://weibo.com/7432062610,刺客伍六二,,赞
"
            1onglongag0：谭sir 植发了？        ",https://weibo.com/zt13885531804,1onglongag0,https://weibo.com/1805524974/KbshsucVn?type=comment,赞
"
            哐哐的筐：        ",https://weibo.com/1771717484,哐哐的筐,,赞
"
            琛心如意1加6：最好的结局        ",https://weibo.com/7055486679,琛心如意1加6,https://vip.weibo.com/personal?from=main,赞
"
            肖强：这个妹子像个混血，很漂亮        ",https://weibo.com/shawjohn,肖强,https://verified.weibo.com/verify,赞
"
            陈老猫的master：自力更生 向前看        ",https://weibo.com/1833717064,陈老猫的master,,赞
"
            沉香几炉是浮生·：@不要哭鼻子哦 找到啦        ",https://weibo.com/5021775292,沉香几炉是浮生·,https://vip.weibo.com/personal?from=main,赞
"
            什么时候涨工资啊啊：终于看到这条        ",https://weibo.com/2880113385,什么时候涨工资啊啊,,赞
"
            microten：我爱你，谭sir，祝大爷好        ",https://weibo.com/1181373660,microten,,赞
"
            Kay951：奥力给        ",https://weibo.com/88kay,Kay951,https://verified.weibo.com/verify,赞
"
            千小土sunny：@祭月安凉 被访者竟然有女儿了！谭警官胖了没认出来        ",https://weibo.com/1199819733,千小土sunny,https://weibo.com/n/%E7%A5%AD%E6%9C%88%E5%AE%89%E5%87%89?from=feed&loc=at,赞
"
            然后是叹息：👏🏻👏🏻        ",https://weibo.com/zms112,然后是叹息,https://verified.weibo.com/verify,赞
"
            云杉又鳴：谭sir中间那段好像老版西游记的孙悟空啊好灵动        ",https://weibo.com/5092817957,云杉又鳴,,赞
"
            妮仔--猫：福贵大爷比十年前年轻了呀        ",https://weibo.com/yy89518,妮仔--猫,,赞
"
            大杯冰美式少冰：大爷的前期是六月初五难产去世，现在的女儿也是六月初五出生，生命轮回后，终究还是他的孩子        ",https://weibo.com/3957052901,大杯冰美式少冰,,1
"
            就让你背郭：@Fyntw        ",https://weibo.com/7408317773,就让你背郭,https://vip.weibo.com/personal?from=main,赞
"
            想要就上呀：杨师傅听到“刨”字，一哆嗦        ",https://weibo.com/5697585128,想要就上呀,,1
"
            Clancy_Yin：永远幸福        ",https://weibo.com/3294927595,Clancy_Yin,,赞
"
            合影84988：哈哈哈，欺骗警官        ",https://weibo.com/5878689855,合影84988,,赞
"
            柠-檬微博：谭sir住三圣乡创意山附近？        ",https://weibo.com/zhaoying86,柠-檬微博,,赞
"
            爱吃热带水果的仙人掌：转发微博        ",https://weibo.com/5984850929,爱吃热带水果的仙人掌,,赞
"
            童颜巨肚o：@就叫建国吧_ 后续来了！        ",https://weibo.com/6017734536,童颜巨肚o,https://vip.weibo.com/personal?from=main,赞
"
            孕媒教授：看看//@超戈布啊: 转发微博        ",https://weibo.com/wja007,孕媒教授,https://verified.weibo.com/verify,赞
"
            咯滴咯滴一休哥：二仙桥大爷呢        ",https://weibo.com/dannibbrr,咯滴咯滴一休哥,,赞
"
            合影84988：胖了，        ",https://weibo.com/5878689855,合影84988,,赞
"
            Young觉一：@椭圆焦点        ",https://weibo.com/mollyyoung,Young觉一,https://vip.weibo.com/personal?from=main,赞
"
            就是不妥协斯基：@烟雨惊尘        ",https://weibo.com/2428056140,就是不妥协斯基,https://vip.weibo.com/personal?from=main,赞
"
            Xsea_Chen：-        ",https://weibo.com/5041222939,Xsea_Chen,,赞
"
            看到我就提肛：@星月夜不死症 @乳糖的血是橘色        ",https://weibo.com/5646649335,看到我就提肛,https://vip.weibo.com/personal?from=main,赞
"
            旗亭斜日照花西：哈哈哈        ",https://weibo.com/1896879073,旗亭斜日照花西,https://weibo.com/1805524974/KbshsucVn?type=comment,赞
"
            音颜影燕0：我努力过，我一直在努力！        ",https://weibo.com/1691833773,音颜影燕0,,赞
"
            吸血鬼候夜访：@小荷帽        ",https://weibo.com/1288714354,吸血鬼候夜访,https://weibo.com/n/%E5%B0%8F%E8%8D%B7%E5%B8%BD?from=feed&loc=at,赞
"
            kittenorwei：感谢谭sir 希望大爷一直向前看        ",https://weibo.com/7053065504,kittenorwei,,赞
"
            金猪和奶狗：看你的视频能笑死，不知道现在还有那个节目吗？        ",https://weibo.com/5131431060,金猪和奶狗,,赞
"
            W1zyu：我努力过        ",https://weibo.com/5580956141,W1zyu,,赞
"
            乱枭于心：向前看！        ",https://weibo.com/5496682629,乱枭于心,,赞
"
            ATang_yy：我正在努力        ",https://weibo.com/6448027712,ATang_yy,https://vip.weibo.com/personal?from=main,赞
"
            勤奋的砖家：十年前谭sir还是瘦的        ",https://weibo.com/6205361932,勤奋的砖家,,赞
"
            ReiMGO：“最快的速度送我去火葬场”可还行        ",https://weibo.com/rmgo,ReiMGO,https://vip.weibo.com/personal?from=main,赞
"
            这里一只阔爱：@火冲小猪长        ",https://weibo.com/5063072774,这里一只阔爱,https://weibo.com/n/%E7%81%AB%E5%86%B2%E5%B0%8F%E7%8C%AA%E9%95%BF?from=feed&loc=at,赞
"
            吃辣椒酱的喵酱：热烈鼓掌        ",https://weibo.com/zhfnzs,吃辣椒酱的喵酱,,赞
"
            我好想住你隔壁-：太好了@进化优先权 我哇哇大哭        ",https://weibo.com/3972700959,我好想住你隔壁-,https://vip.weibo.com/personal?from=main,赞
"
            一个只爱玛莎cn的男人：谭乔得了脑癌        ",https://weibo.com/7385219713,一个只爱玛莎cn的男人,,赞
"
            一个只爱玛莎cn的男人：他说谎1941其实他是1961        ",https://weibo.com/7385219713,一个只爱玛莎cn的男人,,赞
"
            一个只爱玛莎cn的男人：谭乔得了脑癌来咬        ",https://weibo.com/7385219713,一个只爱玛莎cn的男人,,赞
"
            MENGTAN216：要有光        ",https://weibo.com/mengtan,MENGTAN216,https://weibo.com/1805524974/KbshsucVn?type=comment,赞
"
            大月半子：如果改变不了活着的事实，那就改变活着的态度        ",https://weibo.com/baba,大月半子,https://verified.weibo.com/verify,1
"
            -Eimdlo-：希望福贵大爷以后真的福贵身体健康        ",https://weibo.com/5211638743,-Eimdlo-,https://vip.weibo.com/personal?from=main,赞
"
            Metaphor_·：@即叹泣        ",https://weibo.com/7417881011,Metaphor_·,https://weibo.com/n/%E5%8D%B3%E5%8F%B9%E6%B3%A3?from=feed&loc=at,赞
"
            rskfp：@lovril不在        ",https://weibo.com/5693273485,rskfp,https://weibo.com/n/lovril%E4%B8%8D%E5%9C%A8?from=feed&loc=at,赞
"
            MousoNMusiq：太好了！好人一生平安！        ",https://weibo.com/mousonmusiq,MousoNMusiq,,赞
"
            大宋的迷妹：给大爷鼓掌👏        ",https://weibo.com/1866178877,大宋的迷妹,https://vip.weibo.com/personal?from=main,赞
"
            goodboy-gentleman：泪目，向前看        ",https://weibo.com/3584829390,goodboy-gentleman,,赞
